Commit SHA,Commit message
91d72fdb33ba9eec536969f0471ba59e98a799fb,"Fix python3 incompatibility in encode_audio_op_test.py

This fixes test failure as in: http://ci.tensorflow.org/view/Nightly/job/nightly-matrix-cpu/TF_BUILD_CONTAINER_TYPE=CPU,TF_BUILD_IS_OPT=OPT,TF_BUILD_IS_PIP=PIP,TF_BUILD_PYTHON_VERSION=PYTHON3,label=cpu-slave/108/console
Change: 123507798"
f5b3248917c55e91f77df97dd86d1fe77eadb4e3,"Fix logistic_regression() summary name conflict. (#2446)

Error when calling logistic_regression() more
than once:
Duplicate tag logistic_regression.X found in summary inputs"
47b21485352878e080909117aa783d2051bae783,"Fix Tensorflow compilation error that comes up when TF is used as a submodule and compiled for GPU.
Change: 123468144"
0b64723f4a650369caa8aa98b2c4daef5a171c04,"Fix issue with float32/float64 dtype issue in data_feeder.
Speed up predict() method when iterating over feed dicts (doesn't reload checkpoints every time).
Change: 123446265"
75fe0b8fd1488904ac1897bc81e14ef4fa892611,"fix missing cudnn dependencies (#2527)

This is the simplest solution to fix missing cudnn dependencies."
b531939b601da333243f10988a8ddccaf35c4811,"Fix flaky layer_test.
Change: 123439909"
e66f6357a46f257ed45feacd7149e11924482a45,"[tf.learn] logic for pandas import and fixed test (#2529)

* [tf.learn] logic for pandas import and fixed test

* Fix other pandas and dask imports in tests"
e753383886b84900e4dcfb5850ff8e1c14af1372,"Fix message in asssert_rank_at_least
Change: 123432496"
6164d02144239c58a8f19cd12ff2a3ff7b7605d4,"Fixed the fp16 implementation of AddN for GPUs
Change: 123425350"
3e7aae461b657fd7960ff49b64bad125eabfe1e3,"Update outdated error message for `Operation.run()`.

Fixes #2523.
Change: 123422475"
4cd24cc410579222266a8c35a69fd61e8e98b4ee,"Fix a breakage in mnist tutorial test

CL 123269596 altered the console printout of the mnist_with_summaries.py tutorial. But the corresponding test in test_tutorials.sh was not updated accordingly, causing nightly builds to fail, e.g.,
http://ci.tensorflow.org/view/Nightly/job/nightly-matrix-cpu/TF_BUILD_CONTAINER_TYPE=CPU,TF_BUILD_IS_OPT=OPT,TF_BUILD_IS_PIP=PIP,TF_BUILD_PYTHON_VERSION=PYTHON2,label=cpu-slave/107/console

This CL fixes it.
Change: 123418822"
1b850b4f7cb1f2818697135388bcf582dfc758bd,"Changes to sparse_ops documentation.

* Expose sparse_reduce_sum().
* Fix a markdown error.
Change: 123390245"
3c402f5fc156ec7d9d3b37a9dc91005852b62083,"Features and bugfixes in TensorFlow RNN.

* Add namedtuple support to tf.nn.rnn*.
* LSTMCell and BasicLSTMCell state_size, zero_state, and state outputs
  are now tf.nn.rnn_cell.LSTMCellState named-tuples (backwards-compatible)
* Fixed a bug where dynamic_rnn would flatten the state tuple, even if it
  was nested, on output.
Change: 123380529"
91f0b6c6a4d0f4f9259aac162b1fae5d4b24a0d1,"Update tf.learn copyrights, and fix a few other lint errors.
Change: 123371574"
ecc6c5ae3dcec7ea263a010ae2b6b1f7dc0da1a8,"Merge changes from internal (#2524)

* Adding documentation on integration testing.
Change: 123334131

* Follow up to documentation sharding change to make the sharding
use a fixed hashing function.
Change: 123334435

* Improved the scalability of the cast operation

Before
BM_cpu_float_int64/64k         90197     201120       7156 8.1GB/s  692.9M items/s
BM_cpu_float_int64/32M      24035828  181447285        100 15.6GB/s  1.3G items/s
BM_cpu_float_half/64k         225119     356610       3046 1.6GB/s  277.6M items/s
BM_cpu_float_half/32M       15364192  144673227        100 12.2GB/s  2.0G items/s
BM_cpu_half_float/64k         216675     352955       3019 1.7GB/s  288.5M items/s
BM_cpu_half_float/32M       21864926  136360857        100 8.6GB/s  1.4G items/s

After
BM_cpu_float_int64/64k         70930     401170      10000 10.3GB/s  881.2M items/s
BM_cpu_float_int64/32M      22222153  225847178        100 16.9GB/s  1.4G items/s
BM_cpu_float_half/64k         163805     259025       4594 2.2GB/s  381.6M items/s
BM_cpu_float_half/32M       15160917  143803486        100 12.4GB/s  2.1G items/s
BM_cpu_half_float/64k         163269     270568       4462 2.2GB/s  382.8M items/s
BM_cpu_half_float/32M       21617823  133221276        100 8.7GB/s  1.4G items/s
Change: 123334623

* Update generated Python Op docs.
Change: 123334708

* Creates the ReaderSource class, which wraps tensorflow.ReaderBase classes.
Change: 123336814

* Adding assign_from_values and assign_from_checkpoint to variables.
Change: 123339548

* Update generated Python Op docs.
Change: 123339797

* Remove non-legacy public fns in prep for new ones to be added.
Change: 123341019

* Merge changes from github.
Change: 123342870

* Update ops-related pbtxt files.
Change: 123344041

* Update generated Python Op docs.
Change: 123344396

* fp16-enable ReverseOp.
Change: 123344612

* Skeleton for PartitionedVariable class
Change: 123347356

* Update ops-related pbtxt files.
Change: 123347926

* Update generated Python Op docs.
Change: 123348302

* Improved the performance of the log softmax op
Change: 123361846

* Fixing botched merge"
14ac2235699509f512b44b71160239c153ab413d,"Use external repository for protobuf dependency. (#1289)

Currently, TensorFlow uses a Git submodule for its dependency on
protobuf. This was due to the hack used in protobuf for building Python
support with Bazel, which was required since Bazel's Python rules did
not support adding directories to `PYTHONPATH`. Now that the new
`imports` attribute has been added to the Python rules in Bazel 0.2 and
the hack for Python support in protobuf has been removed, this change
removes the `google/protobuf` Git submodule and adds an external
repository for including protobuf.

This patch also adds gmock.BUILD to the tensorflow repo.

Fixes #1069
Fixes #2021"
1c28846ac82fe3d1cc8438d90cff23c27ac2701f,"Follow up to documentation sharding change to make the sharding
use a fixed hashing function.
Change: 123334435"
e8948a2d9d4e8d69d6fd925ca3824fca26e14fee,"TensorFlow: Add additional debugging info to error messages when
a node cannot be placed on a device, specifically when the cause
is due to colocation constraints.

For example, node colocation can cause a group of nodes to be
colocated with each other in an unsatisfiable way.  For example, if we
have three ops, A, B, C, where A supports GPU and CPU, B supports only
GPU, and C supports only CPU, a colocation group has no satisfiable
assignment.  In these cases, the cause is not just the lack of a
kernel for the op that failed to place, but possibly due the set of
ops in the colocation group.

This change adds additional logging to the error message that lists
the op types and their supported devices, so a user can figure out
which combinations of ops are problematic.

Fixes #2508 in that the error message should be clearer now.
Change: 123330848"
c1b5075d1f3f28ff8c5ed20334dc92ac7c9751f6,"Fix broken Python 3 test: //tensorflow/contrib/learn:graph_io_test
Change: 123326664"
a6901e988401328be0d7756ccd53c2b7c3d19a34,"Improves shape functions for tf.space_to_batch() and related ops.

Also fixes tf.batch_to_space(), tf.depth_to_space(), and tf.space_to_depth().

The shape functions now tolerate computed inputs for their paddings argument (whereas before they used the evaluated constant_value, which made them only work with static inputs).

Fixes #2473.
Change: 123320634"
23bacdbee659bd700f9f599fc4223b337c154aaa,"Fixes bug in SquaredLossUpdater::ComputeUpdatedDual when example weights are different than 1.0.
Change: 123270998"
17f1937035a7715d6f97ffe5a7359e618503fcd4,"Fix for predict when single-head classification Estimator is used.
Change: 123255202"
acac487ac4ebaa6edb3e3f866d41cbd12546a107,"Makes `tf.Graph()` thread-safe for a single writer and multiple readers.

Adds a warning that is raised when multiple threads attempt to mutate
the graph, which would result in undefined behavior.

Supporting multiple *writers* would require a larger rewrite, which is
deferred for now.

Fixes #2425.
Change: 123255083"
5c145f0e3cabc7e61440ddf32c1ac28f5b9d499e,"Fix copyrights and a few other lint errors.
Change: 123250570"
606fbb46eb20c795eacd9bec056df062c6760792,"BUGFIX:  Call n = convert_to_tensor(n).
Exponential.sample forgot to call n = convert_to_tensor(n), and
tensor_util.constant_value(n) only works with n a Tensor.
Change: 123248349"
e3b3fd1b87f8ea57a2240edade03828c6ed89ef6,"Fix RandomShuffle for huge tensors.
Change: 123226210"
cd15614ecc193d6025f838de0197074053123423,"Fix an bug when either linear or dnn columns were empty.
Change: 123180783"
6430c245b8157ae3d63c399ac639bb51ae1e83da,"Fixed predictions in Linear/Dnn/Combined estimators.
Aligned usage of metrics with the metrics API.
Added custom metrics and prediction tests.
Change: 123178457"
4dd5fef8700bc62f6881e870b9ff57b92c3b0384,"Set -headerpad_max_install_names linkopt for tests that require it. (#2347)

Fixes #2332"
ae5c66e3c2ce9bcf0f20588f2c55c7d12b8b76ed,"Add support for arbitrarily nested tuples for RNN state.

Also fixed a bug in the RNN unit tests.
Change: 123150781"
c597e37bf3b41a0addee216f04116d3889f7a653,"A couple of bugfixes  (#2349)

* fixed wrong indexing into dict; every picture is read into 3 channels, even if input is grayscale; loaded jpeg is read as rb buffer

* Style fixed"
32fa42a98eb751ee05827535ac47535312b7fa76,"Set workspace name (#2336)

* Set workspace name

Adds the workspace name to runfiles paths, removes a hack introduced in
https://github.com/tensorflow/tensorflow/commit/8cda66e19c0bdc6d8fc373fdcefcc644ab5ecfa3,
and fixes #2040.

* Make compatible with older versions of Bazel

* Fix for Bazel 0.2.1"
ef120cb93a844134f871194a93d77b26d12d17f1,"Documentation fix for tf.nn.sufficient_statistics().
Change: 123109819"
43a8c49f04a485ffc33b510c27eda77f8f38377c,"Merge pull request #2485 from caisq/ffmpeg-1

Fix wrong bazel test target in ffmpeg integration_test"
977c933de8db8d13fc3f6c5d1eebe2899dfdf0d5,"Fix bug when using a stable op list.
Change: 123071806"
7ea0c996910a24d6bdd3e080a151bdbc86685780,"Fixes a TSAN-detected race in GrpcSession.

The session handle was not protected by a mutex, so there was
potential for a race when closing a session that was used by multiple
threads.
Change: 123069787"
c80c9de2cda6654a08a7041edd45bc89b80355f3,"A bag of fixes and consistency munging:
* Support for axis / proba reduction in Estimator for prediction.
* Support for input_fn in prediction.
* Graph actions's eval using SessionManager (before was reinitializing variables and then restoring, which was leading to a number of issues). --supervisor more.
* Don't shuffle prediction data.
* Use tuple of one elements as a non streaming metrics (to not break existing usage for now).
* Different batch size doesn't lead to signature errors anymore.
* Various other small fixes.
Change: 123069738"
35204bc1c89231b2effd00b3f8e6d78164640377,"Fix re-directions of linear, relu, relu6 to legacy_linear.
Change: 123067377"
cc00970fe8e548b8436b3f2befe3d63cb0c88f64,Fix wrong bazel test target in ffmpeg integration_test
d4ef9aa02c3c8297a053176918beaf34c13b73a6,"int64->32 fixes.  Notable fixes:  Have listdiff return an explicit error instead
of mishandling > 2^31 entry X tensors.
More descriptive naming inside LRN.
Change: 123053130"
d142d4f3941fe95ef3877a006d3a653c44e71643,"Fix bug where tf-run-selector would not update on click properly if run names have periods.

It is because Polymer.notifyPath doesn't work on keys that contain periods, see: https://github.com/Polymer/polymer/issues/3675

Fix the issue (hackily) by just cloning the array.
Change: 123045948"
6e95013e505db08916c8cff0e8b585c29899c0c5,"Fix a bug where the scalar chart would print errors to console.

Should not have any visible change to users who don't open their consoles.
Change: 123045624"
aec225cbc1d6c2dd9ee51e09996a38c868e9e2dd,"Suppresses AssertionError when using InteractiveSession.

The following code would previously raise an AssertionError in the
garbage collector:

```python
sess = tf.InteractiveSession()
sess = tf.InteractiveSession()
```

This happens because the second session will be installed on the
default session stack before the first session is destroyed, which
leads to the assertion (of strict nesting) failing. Since this is
common behavior in IPython notebooks, we suppress this error for
InteractiveSession objects.

Fixes #2474.
Change: 123040755"
9eb50f1c7f8b167ae603ebc3eba92761be105fb1,"Fix a documentation bug in sampled_softmax_loss

The full softmax would need to transpose the weights, since we put the classes
first for gather purposes (unlike normal matmul which puts them last).

Fixes #2464.
Change: 123030237"
f5a282fc259255a90022d927aa02c24a2ea1f119,"Tooling for Linux Python3.5 build
Together with Jenkins jobs to be added, this fixes #2188
Change: 123018061"
83258dbc06a3e033a7bce50fcbc81668d0477400,"Fixing bug in streaming_mean_relative_error where a zero in the normalizer caused NaNs.
Change: 123017812"
6bd964c1717dca18c938f2dd9845864f103a7cdf,"Enables GPU Tracer in DirectSession.
Disables GPU tracing when building a CostModel.
Fixes some Timeline parsing issues related to CSE and GPUTracing.
Turns off memory visualization by default.
Change: 123014754"
175a28cf12e7002827245281c2c9f36d93b37be7,Fix typo in the instruction (#2478)
a20408ecd4869c4abf9b16a132ea6b81b715c0d6,"Fix typo in doc.
Change: 122999862"
97bffce2e322b4337e9270cbed4aa9798224fb1e,"BUGFIX:  Associate an Op with assert_positive() to ensure that the assertation
is run.  Previously the convert_to_tensor was outside of the control_dependencies.  Note
that, surprisingly, simply moving the convert_to_tensor inside the
control_dependencies does NOT fix this in the case when the args (alpha, beta)
are already tensors.  So I switched to using with_depencencies, which calls _Identity(), which creates the needed Op.

Scope change:  I moved the creation of mean/variance Ops inside the __init__ op_scope associated to the initialization kwarg ""name"".  I did this because distributions.py states that the kwarg ""name"" is to be prepended to all Ops created by the class.

DOC:  Added documentation for some methods/properties.  Just copied it over from distribution.py
Change: 122990898"
